ID	Gal	U	B	V	R	I	J	H	K	3.6	4.5	5.8	8.0	F_U_Jy	F_B_Jy	F_V_Jy	F_R_Jy	F_I_Jy	F_J_Jy	F_H_Jy	F_K_Jy	F_3.6_Jy	F_4.5_Jy	F_5.8_Jy	F_8.0_Jy	lam_F_0.36_um	F_0.44_um	lam_F_0.44_um	F_0.55_um	lam_F_0.55_um	F_0.71_um	lam_F_0.71_um	F_0.97_um	lam_F_0.97_um	F_1.24_um	lam_F_1.24_um	F_1.66_um	lam_F_1.66_um	F_2.16_um	lam_F_2.16_um	F_3.55_um	lam_F_3.55_um	F_4.44_um	lam_F_4.44_um	F_5.73_um	lam_F_5.73_um	F_7.87_um	lam_F_7.87_um
J013418.56+303808.6	M33	19.68	18.83	16.95	15.99	15.62	13.842	13.243	12.875	99.99	99.99	99.99	99.99	2.44786052415e-05	0.000121324930626	0.000627489809702	0.00118166677471	0.00148860892863	0.004631144341	0.00516535240655	0.00471987454449	99.99	99.99	99.99	99.99	2.03988377013e-13	1.88003508201e-12	8.27215436086e-13	6.22303943506e-12	3.42267168928e-12	7.03233549716e-12	4.99295820299e-12	4.74633519597e-12	4.60394514009e-12	9.10910391778e-12	1.12497433385e-11	5.60995235021e-12	9.32374080605e-12	3.03771079956e-12	6.55841761624e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013418.58+304447.8	M33	22.7	21.39	19.55	18.74	17.9	16.447	15.726	14.806	99.99	99.99	99.99	99.99	1.51630535472e-06	1.14802157958e-05	5.72277508034e-05	9.38631283185e-05	0.000182297460837	0.000420424791098	0.000524686580393	0.000797132387952	99.99	99.99	99.99	99.99	1.2635877956e-14	1.77895905927e-13	7.8274198608e-14	5.67547941852e-13	3.12151368018e-13	5.58598264145e-13	3.96604767543e-13	5.81243896813e-13	5.63806579909e-13	8.26943154809e-13	1.02127479619e-12	5.69848189073e-13	9.47087690239e-13	5.13034327657e-13	1.10764111341e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013418.66+302846.9	M33	20.43	21.54	21.66	21.32	21.14	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.22683644441e-05	9.99884996302e-06	8.19608922032e-06	8.71956911659e-06	9.2210551512e-06	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.02236370367e-13	1.54940856865e-13	6.81739770206e-14	8.12835294578e-14	4.47059412018e-14	5.18919011104e-14	3.68432497884e-14	2.94007497647e-14	2.85187272717e-14	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013419.51+305532.4	M33	17.18	17.15	16.9	16.74	16.4	16.179	15.791	15.665	99.99	99.99	99.99	99.99	0.000244786052415	0.000570098701281	0.00065706249335	0.000592236301885	0.00072573926333	0.00053813137914	0.000494196831507	0.000361351993631	99.99	99.99	99.99	99.99	2.03988377013e-12	8.8341740901e-12	3.88703659964e-12	6.5163222481e-12	3.58397723646e-12	3.52451677376e-12	2.50240690937e-12	2.31397363162e-12	2.24455442267e-12	1.05846293984e-12	1.3072017307e-12	5.36734080885e-13	8.92052042431e-13	2.32566108092e-13	5.0211022737e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013419.52+304633.8	M33	17.22	17.12	16.87	16.73	16.56	16.309	16.05	15.648	99.99	99.99	99.99	99.99	0.000235931901896	0.000586070756458	0.000675470952052	0.000597716196916	0.000626297415526	0.00047740648827	0.000389313941832	0.00036705441746	99.99	99.99	99.99	99.99	1.96609918247e-12	9.08167494511e-12	3.99593697585e-12	6.69888547489e-12	3.68438701119e-12	3.55712872595e-12	2.52556139542e-12	1.99690960418e-12	1.93700231606e-12	9.39021760599e-13	1.15969187434e-12	4.22823554145e-13	7.0273274699e-13	2.36236187516e-13	5.10033928846e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013420.20+303418.4	M33	20.77	19.89	18.22	17.42	16.64	15.671	15.094	14.94	99.99	99.99	99.99	99.99	8.96988073547e-06	4.57035622783e-05	0.000194807950516	0.000316588419329	0.00058180924715	0.00085918822615	0.000939074303094	0.000704580233393	99.99	99.99	99.99	99.99	7.47490061289e-14	7.08216357618e-13	3.11615197352e-13	1.93197967454e-12	1.062588821e-12	1.88408105135e-12	1.33769754646e-12	1.85506189973e-12	1.79941004273e-12	1.68995700861e-12	2.08709690563e-12	1.01990371208e-12	1.69507996948e-12	4.5346776995e-13	9.79036915321e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013420.34+304545.6	M33	19.23	18.27	17.1	16.59	16.32	15.544	15.147	15.212	99.99	99.99	99.99	99.99	3.70498683094e-05	0.000203212328236	0.000546520777319	0.000679978254791	0.00078123307114	0.000965802481796	0.000894334442642	0.000548441683302	99.99	99.99	99.99	99.99	3.08748902578e-13	3.1489513673e-12	1.38553860161e-12	5.4200407668e-12	2.98102242174e-12	4.04668669782e-12	2.87314755545e-12	2.49091211969e-12	2.4161847561e-12	1.89965903089e-12	2.34607890315e-12	9.71312935398e-13	1.61432209863e-12	3.52977014238e-13	7.6207737374e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013420.44+304848.1	M33	20.23	21.2	21.23	21.26	21.44	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.4749818242e-05	1.36757153172e-05	1.21788610998e-05	9.21499331521e-06	6.99488565581e-06	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.22915152017e-13	2.11917076197e-13	9.32435135266e-14	1.20782093552e-13	6.64301514537e-14	5.48402696799e-14	3.89365914727e-14	2.23027494605e-14	2.16336669767e-14	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013420.87+310543.0	M33	99.99	21.49	19.74	18.84	18.01	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.0470081244e-05	4.80404069179e-05	8.56041904423e-05	0.000164733004546	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.62242994483e-13	7.13869175724e-14	4.76433787616e-13	2.62038583189e-13	5.09447671746e-13	3.61707846939e-13	5.25240741459e-13	5.09483519216e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013420.95+303039.9	M33	16.47	16.68	16.49	2.98	2.82	15.989	15.887	15.847	99.99	99.99	99.99	99.99	0.000470746032753	0.000878921425991	0.000958532135191	189.014457663	196.236875124	0.000641044704669	0.000452376417167	0.000305583890056	99.99	99.99	99.99	99.99	3.92288360627e-12	1.36196501961e-11	5.9926460863e-12	9.50610382008e-12	5.22835710104e-12	1.12486287044e-06	7.98652638012e-07	6.25688835554e-07	6.06918170487e-07	1.26088551788e-12	1.55719361458e-12	4.91314037247e-13	8.16563929904e-13	1.96673762034e-13	4.24618652232e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013421.55+305541.3	M33	99.99	21.24	19.3	18.14	16.77	15.426	14.627	14.404	99.99	99.99	99.99	99.99	99.99	1.31810513416e-05	7.20454697462e-05	0.000163115422181	0.000516155571469	0.00107668414321	0.00144377646014	0.0011543312556	99.99	99.99	99.99	99.99	99.99	2.0425182864e-13	8.98708046016e-14	7.14500526408e-13	3.92975289525e-13	9.70732526369e-13	6.89220093722e-13	1.64572931704e-12	1.59635743753e-12	2.11775471136e-12	2.61542706854e-12	1.56804734862e-12	2.6060946934e-12	7.42927484271e-13	1.60398043854e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013421.60+301752.8	M33	17.89	17.79	17.67	17.57	17.41	99.99	99.99	99.99	99.99	99.99	99.99	99.99	0.000127287767263	0.000316191398654	0.000323300724142	0.000275736986237	0.000286273151823	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.06073139386e-12	4.89966010311e-12	2.15585044537e-12	3.20628817331e-12	1.76345849532e-12	1.64096599625e-12	1.16508585734e-12	9.12763795801e-13	8.85380881927e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013421.61+303337.7	M33	18.05	18.01	17.77	17.62	17.36	99.99	99.99	99.99	99.99	99.99	99.99	99.99	0.000109846612541	0.000258196322116	0.000294853764789	0.000263326777548	0.000299764789814	99.99	99.99	99.99	99.99	99.99	99.99	99.99	9.15388437845e-13	4.00097606585e-12	1.76042946898e-12	2.92416956815e-12	1.60829326248e-12	1.56711036033e-12	1.11264835584e-12	9.55781028211e-13	9.27107597364e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013422.40+304835.5	M33	17.49	17.68	17.2	16.91	16.57	15.693	15.288	15.282	99.99	99.99	99.99	99.99	0.000183986801132	0.00034990492204	0.000498432872848	0.000506401547903	0.000620555486307	0.000841953907933	0.000785416384198	0.000514198085278	99.99	99.99	99.99	99.99	1.53322334276e-12	5.42208040351e-12	2.38571537755e-12	4.94313592907e-12	2.71872476099e-12	3.01369697225e-12	2.1397248503e-12	1.97860182689e-12	1.91924377208e-12	1.65605843321e-12	2.04523216502e-12	8.53019918803e-13	1.41771910505e-12	3.30937837868e-13	7.14494791957e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013422.99+303715.4	M33	20.9	20.47	19.35	18.56	17.57	16.244	15.797	15.021	99.99	99.99	99.99	99.99	7.95768362174e-06	2.67886021055e-05	6.8802889464e-05	0.000110788587281	0.000247047588825	0.000506860347574	0.00049147333113	0.000653928785492	99.99	99.99	99.99	99.99	6.63140301812e-14	4.15112635933e-13	1.82649559811e-13	6.82342705429e-13	3.75288487986e-13	6.5932505821e-13	4.68120791329e-13	7.87695574955e-13	7.64064707706e-13	9.96955231341e-13	1.23123971071e-12	5.33776159308e-13	8.8713597677e-13	4.20868502988e-13	9.08655097951e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013423.29+305655.0	M33	22.76	21.0	18.96	17.71	16.13	14.773	13.966	13.692	99.99	99.99	99.99	99.99	1.43478447461e-06	1.64418261439e-05	9.85386657255e-05	0.000242379019625	0.000930637652402	0.00196466413454	0.00265399412185	0.00222397783775	99.99	99.99	99.99	99.99	1.19565372885e-14	2.54780363799e-13	1.12103360072e-13	9.77242965872e-13	5.3748363123e-13	1.44244606006e-12	1.02413670264e-12	2.96727915528e-12	2.87826078062e-12	3.86434290259e-12	4.7724634847e-12	2.88243267631e-12	4.79060310803e-12	1.43135192091e-12	3.09028879724e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013425.80+302610.5	M33	23.83	21.57	19.74	18.85	17.97	16.839	16.204	15.662	99.99	99.99	99.99	99.99	5.35533531553e-07	9.72635354249e-06	4.80404069179e-05	8.4819366507e-05	0.00017091517324	0.000293013963519	0.0003378313562	0.000362351826772	99.99	99.99	99.99	99.99	4.4627794296e-15	1.50718288365e-13	6.63160468806e-14	4.76433787616e-13	2.62038583189e-13	5.04777027417e-13	3.58391689466e-13	5.44952194409e-13	5.28603628577e-13	5.76335878679e-13	7.11774810168e-13	3.66909682345e-13	6.09803892057e-13	2.33209600605e-13	5.03499527705e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013427.65+305642.4	M33	22.18	20.08	18.06	17.06	16.05	14.824	14.115	13.901	99.99	99.99	99.99	99.99	2.44786052415e-06	3.8366311774e-05	0.000225739041857	0.000441057310121	0.0010017990593	0.00187451239746	0.00231366222871	0.00183455381164	99.99	99.99	99.99	99.99	2.03988377013e-14	5.94519294019e-13	2.61588489368e-13	2.23873429941e-12	1.23130386468e-12	2.62482033399e-12	1.86362243713e-12	3.19417278979e-12	3.0983476061e-12	3.68702138529e-12	4.55347141084e-12	2.51280722707e-12	4.17628561138e-12	1.18071865544e-12	2.54917157709e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013428.05+304009.9	M33	18.85	18.55	18.06	17.8	17.28	16.318	15.949	15.404	99.99	99.99	99.99	99.99	5.2575894302e-05	0.00015701822068	0.000225739041857	0.000223097664816	0.000322686368506	0.000473465476336	0.000427267595501	0.00045954755005	99.99	99.99	99.99	99.99	4.38132452517e-13	2.43313358492e-12	1.07057877737e-12	2.23873429941e-12	1.23130386468e-12	1.32769885826e-12	9.42666189364e-13	1.02886502872e-12	9.97999077855e-13	9.31270093927e-13	1.150118566e-12	4.64044011501e-13	7.71241147114e-13	2.9576475869e-13	6.38556114011e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013430.45+302629.0	M33	22.32	21.16	19.4	18.49	17.53	16.393	15.614	15.359	99.99	99.99	99.99	99.99	2.15172451879e-06	1.41889432483e-05	6.5706249335e-05	0.000118166677471	0.000256318893465	0.00044186369207	0.000581701195885	0.000478994421052	99.99	99.99	99.99	99.99	1.79310376566e-14	2.19869988351e-13	9.67427948745e-14	6.5163222481e-13	3.58397723646e-13	7.03233549716e-13	4.99295820299e-13	8.1725654203e-13	7.92738845769e-13	8.69111820361e-13	1.07335309815e-12	6.31770251888e-13	1.05000215864e-12	3.08280762983e-13	6.65578167279e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013431.01+304128.0	M33	18.29	18.21	18.02	17.93	17.78	99.99	99.99	99.99	99.99	99.99	99.99	99.99	8.80616196119e-05	0.000214758346568	0.000234210670487	0.000197922434613	0.000203601334173	99.99	99.99	99.99	99.99	99.99	99.99	99.99	7.33846830099e-13	3.32786694063e-12	1.46426145388e-12	2.32275045111e-12	1.27751274811e-12	1.17787602428e-12	8.36291977239e-13	6.49169946347e-13	6.29694847957e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013431.84+302721.5	M33	99.99	20.98	18.89	17.73	16.43	15.162	14.445	14.308	99.99	99.99	99.99	99.99	99.99	1.6747502514e-05	0.000105100958654	0.000237955103948	0.00070596085359	0.00137305621116	0.00170726114565	0.0012610446243	99.99	99.99	99.99	99.99	99.99	2.59517084411e-13	1.14187517141e-13	1.0423235569e-12	5.73277956294e-13	1.41611845238e-12	1.00544410119e-12	2.25091142605e-12	2.18338408327e-12	2.70069572259e-12	3.3353592174e-12	1.85421108235e-12	3.08169881887e-12	8.11608198026e-13	1.75226209954e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013431.87+304118.0	M33	16.79	16.98	16.76	16.63	16.43	16.201	16.232	16.135	99.99	99.99	99.99	99.99	0.00035057962218	0.000666730083969	0.000747492220926	0.0006553827774	0.00070596085359	0.000527337088496	0.000329230420463	0.0002343853457	99.99	99.99	99.99	99.99	2.9214968515e-12	1.03315612185e-11	4.54588693615e-12	7.41314599266e-12	4.07723029596e-12	3.90031408887e-12	2.7692230031e-12	2.25091142605e-12	2.18338408327e-12	1.03723140224e-12	1.28098078177e-12	3.57568433994e-13	5.94278737298e-13	1.50850385785e-13	3.25685982909e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013432.16+303112.4	M33	22.3	20.86	19.22	18.49	17.81	17.012	16.182	15.996	99.99	99.99	99.99	99.99	2.19172806431e-06	1.870467005e-05	7.75544419814e-05	0.000118166677471	0.000198052632574	0.000249855156637	0.000344746572153	0.000266397690298	99.99	99.99	99.99	99.99	1.82644005359e-14	2.8984509375e-13	1.2753184125e-13	7.69134961799e-13	4.23024228989e-13	7.03233549716e-13	4.99295820299e-13	6.31478263069e-13	6.12533915177e-13	4.91445832524e-13	6.06935603167e-13	3.74420115117e-13	6.22286231324e-13	1.71453527666e-13	3.70168166231e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013432.58+305535.7	M33	20.64	21.56	21.59	21.56	21.42	99.99	99.99	99.99	99.99	99.99	99.99	99.99	1.01108267472e-05	9.81635038376e-06	8.74191697165e-06	6.99028728296e-06	7.12493028943e-06	99.99	99.99	99.99	99.99	99.99	99.99	99.99	8.42568895602e-14	1.52112867517e-13	6.69296617075e-14	8.66966972395e-14	4.76831834817e-14	4.16005987877e-14	2.95364251393e-14	2.27173885304e-14	2.20358668745e-14	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013433.95+304947.1	M33	22.75	21.02	19.14	18.14	17.04	15.895	15.08	14.913	99.99	99.99	99.99	99.99	1.4480603719e-06	1.61417289962e-05	8.34846589554e-05	0.000163115422181	0.000402513656346	0.000699017932253	0.000951261580063	0.000722321355695	99.99	99.99	99.99	99.99	1.20671697659e-14	2.50130098082e-13	1.10057243156e-13	8.27947030963e-13	4.5537086703e-13	9.70732526369e-13	6.89220093722e-13	1.2833892752e-12	1.24488759695e-12	1.37491438756e-12	1.69801926863e-12	1.0331399906e-12	1.71707866437e-12	4.64885954545e-13	1.00368877586e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013435.28+304219.4	M33	19.07	18.61	17.9	17.57	17.21	16.771	16.95	16.684	99.99	99.99	99.99	99.99	4.29325484454e-05	0.000148576475419	0.000261581290104	0.000275736986237	0.000344176029023	0.000311952389832	0.000169941699322	0.000141361275493	99.99	99.99	99.99	99.99	3.57771237045e-13	2.30232141662e-12	1.01302142331e-12	2.59419461261e-12	1.42680703693e-12	1.64096599625e-12	1.16508585734e-12	1.0973834489e-12	1.06446194543e-12	6.1358630333e-13	7.57779084612e-13	1.84569175629e-13	3.06753969895e-13	9.09801032118e-14	1.96426042834e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013436.02+304611.3	M33	18.96	18.65	17.94	17.57	17.09	16.42	15.902	16.386	99.99	99.99	99.99	99.99	4.75101792165e-05	0.000143202319237	0.00025211963944	0.000275736986237	0.000384397557583	0.000431010963239	0.000446169580035	0.000186007499737	99.99	99.99	99.99	99.99	3.95918160137e-13	2.21904420305e-12	9.76379449342e-13	2.50036006056e-12	1.37519803331e-12	1.64096599625e-12	1.16508585734e-12	1.2256272428e-12	1.18885842551e-12	8.47765339354e-13	1.0469901941e-12	4.84572955939e-13	8.05360252771e-13	1.1971440881e-13	2.5846340862e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013436.55+305544.7	M33	99.99	21.81	19.86	18.86	17.85	16.652	16.096	15.572	99.99	99.99	99.99	99.99	99.99	7.79740427177e-06	4.3013687677e-05	8.40417378807e-05	0.00019088887548	0.00034808741122	0.000373164186408	0.000393668309369	99.99	99.99	99.99	99.99	99.99	1.20827545534e-13	5.31641200348e-14	4.26582026549e-13	2.34620114602e-13	5.00149203813e-13	3.55105934707e-13	6.08637077733e-13	5.90377965401e-13	6.8466110486e-13	8.45556464502e-13	4.052837328e-13	6.73581563913e-13	2.5336488577e-13	5.47014788378e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013436.65+304517.1	M33	21.26	20.71	18.68	17.6	16.33	14.993	14.218	13.97	99.99	99.99	99.99	99.99	5.71197987543e-06	2.14758346568e-05	0.000127528331404	0.000268222387855	0.000774070683292	0.0016043100979	0.00210426269834	0.0017215928691	99.99	99.99	99.99	99.99	4.75998322952e-14	3.32786694063e-13	1.46426145388e-13	1.26474378252e-12	6.95609080385e-13	1.59624511717e-12	1.13333403319e-12	2.46807530011e-12	2.39403304111e-12	3.15555429114e-12	3.89710954956e-12	2.2853839469e-12	3.79830811974e-12	1.10801700376e-12	2.39220871111e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013437.14+304146.9	M33	99.99	21.39	19.42	18.38	17.13	15.662	15.099	14.628	99.99	99.99	99.99	99.99	99.99	1.14802157958e-05	6.45069751282e-05	0.000130766055763	0.000370493522608	0.000866339900816	0.000934759648595	0.000939140252239	99.99	99.99	99.99	99.99	99.99	1.77895905927e-13	7.8274198608e-14	6.39738596313e-13	3.51856227972e-13	7.78214971807e-13	5.52532629983e-13	1.18129510875e-12	1.14585625549e-12	1.70402380137e-12	2.1044693947e-12	1.01521768019e-12	1.68729178447e-12	6.04430575354e-13	1.30496561219e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013438.95+304531.7	M33	99.99	21.71	19.63	18.5	17.11	15.818	14.73	14.486	99.99	99.99	99.99	99.99	99.99	8.54968377051e-06	5.31626568874e-05	0.00011708331886	0.000377381511459	0.000750392210311	0.00131310651664	0.00107036143993	99.99	99.99	99.99	99.99	99.99	1.32484769171e-13	5.82932984353e-14	5.27232960866e-13	2.89978128476e-13	6.96786265779e-13	4.94718248703e-13	1.20325702453e-12	1.16715931379e-12	1.47596363221e-12	1.82281508578e-12	1.42613018615e-12	2.37022836939e-12	6.88884519039e-13	1.48730167661e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013439.24+304633.4	M33	18.08	18.28	18.11	18.01	17.88	99.99	99.99	99.99	99.99	99.99	99.99	99.99	0.000106852987391	0.000201349266413	0.000215579111349	0.000183863288945	0.000185686623673	99.99	99.99	99.99	99.99	99.99	99.99	99.99	8.90441561591e-13	3.12008160763e-12	1.37283590736e-12	2.13797465801e-12	1.17588606191e-12	1.09420723435e-12	7.76887136389e-13	5.92050027653e-13	5.74288526823e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013439.73+304406.6	M33	17.31	17.63	17.3	17.09	16.82	16.258	16.001	15.816	99.99	99.99	99.99	99.99	0.000217163418063	0.000366395432972	0.000454576182729	0.000429037273947	0.000492924743986	0.000500366605401	0.000407286445164	0.000314434691148	99.99	99.99	99.99	99.99	1.80969515053e-12	5.67761518035e-12	2.49815067935e-12	4.50819354772e-12	2.47950645125e-12	2.5532866928e-12	1.81283355189e-12	1.57165929637e-12	1.52450951748e-12	9.84182541069e-13	1.21546543822e-12	4.42343013684e-13	7.35174088743e-13	2.0237013676e-13	4.36917125264e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013439.98+303839.4	M33	17.63	17.33	16.76	16.48	16.12	15.668	15.363	15.204	99.99	99.99	99.99	99.99	0.000161728540995	0.000483003248491	0.000747492220926	0.000752480109339	0.000939248736578	0.000861565533812	0.000732993218469	0.000552497675441	99.99	99.99	99.99	99.99	1.34773784162e-12	7.48455447042e-12	3.29320396699e-12	7.41314599266e-12	4.07723029596e-12	4.47815974612e-12	3.17949341974e-12	2.99473505126e-12	2.90489299973e-12	1.69463298952e-12	2.09287174205e-12	7.96084507889e-13	1.32309245211e-12	3.55587450386e-13	7.67713305383e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013440.51+303852.3	M33	17.44	17.35	17.06	16.91	16.63	16.391	16.641	17.037	99.99	99.99	99.99	99.99	0.00019265783193	0.000474187445678	0.000567030836303	0.000506401547903	0.000587192661833	0.0004426783852	0.000225891535027	0.000102124620369	99.99	99.99	99.99	99.99	1.60548193275e-12	7.34794595576e-12	3.23309622053e-12	5.62344631045e-12	3.09289547075e-12	3.01369697225e-12	2.1397248503e-12	1.87222657615e-12	1.81605977886e-12	8.70714258945e-13	1.0753321098e-12	2.45334809336e-13	4.07746453117e-13	6.57273957751e-14	1.41905447478e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013441.28+305625.5	M33	23.09	21.4	19.64	18.78	17.94	16.851	16.078	16.258	99.99	99.99	99.99	99.99	1.05873353314e-06	1.13749645448e-05	5.26752587194e-05	9.04680073215e-05	0.000175703583688	0.00028979328443	0.000379402297653	0.000209281314818	99.99	99.99	99.99	99.99	8.82277944284e-15	1.76264946458e-13	7.75565764417e-14	5.22399260027e-13	2.87319593015e-13	5.38393219529e-13	3.82259185866e-13	5.60219737553e-13	5.43413145426e-13	5.70001051182e-13	7.0395129821e-13	4.12058780093e-13	6.84841692515e-13	1.34693433941e-13	2.90803123879e-13	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013442.05+304540.2	M33	21.57	20.67	18.79	17.77	16.54	15.346	14.531	14.258	99.99	99.99	99.99	99.99	4.29325484454e-06	2.22817887099e-05	0.000115240909558	0.000229348035505	0.000637941153815	0.00115901302624	0.00157724789563	0.00132047582647	99.99	99.99	99.99	99.99	3.57771237045e-14	3.45275651496e-13	1.51921286658e-13	1.14288505347e-12	6.28586779406e-13	1.36489606529e-12	9.69076206359e-13	2.03403492554e-12	1.97301387778e-12	2.27968927778e-12	2.81541625806e-12	1.71300713727e-12	2.84701786214e-12	8.49858113985e-13	1.83484366809e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
J013442.14+303216.0	M33	18.35	18.2	17.34	1.4	0.95	16.032	15.232	14.56	99.99	99.99	99.99	99.99	8.33271769668e-05	0.000216745481083	0.000438133718362	810.018661652	1098.45082544	0.000616152644878	0.000826989426001	0.000999839879829	99.99	99.99	99.99	99.99	6.9439314139e-13	3.35865931431e-12	1.47781009829e-12	4.34512778541e-12	2.38982028198e-12	4.82058318777e-06	3.42261406332e-06	3.50234081872e-06	3.39727059416e-06	1.21192475512e-12	1.49672707258e-12	8.98171297685e-13	1.49276069675e-12	6.4349684979e-13	1.3893096987e-12	99.99	99.99	99.99	99.99	99.99	99.99	99.99	99.99
